tweet,predicted_label,confidence_score
$GOOGL might be facing some regulatory hurdles soon. This could be a big blow to their growth potential.,NEUTRAL,0.3721613585948944
"RT @ToneVays: With just 1 hour left, $SPX is on track for a Triple Rejection.
1. Perfectly aligns with TD Sell (Also many stocks like $AAPL, $GOOG, $FB…",NEUTRAL,0.4382054805755615
Small businesses struggle to survive as the pandemic takes its toll.,NEUTRAL,0.32367515563964844
Egypt's struggling tourism industry takes a hit due to COVID-19 crisis #EgyptEconomy #MarketUpdates #COVID19,NEUTRAL,0.39662232995033264
AAP's dreary performance continues as it struggles to find support.,NEUTRAL,0.33337584137916565
Google faces penalties in Russia as YouTube and Twitter face legal troubles. $GOOG $GOOGL $TWTR,NEUTRAL,0.3547315001487732
"Cannabis stocks steal the spotlight, but other sectors struggle. #SectorStruggles",NEUTRAL,0.31709781289100647
$GOOGL the tech giant's days of dominance are numbered 📉,NEUTRAL,0.37201064825057983
Tech stocks struggle to hold onto gains as the market faces volatility.,NEUTRAL,0.3459967076778412
Amazon shares fall as the company struggles to meet holiday delivery demands.,NEUTRAL,0.29305922985076904
Automakers struggle as COVID-19 continues to disrupt global supply chains.,NEUTRAL,0.2959224581718445
$KO shares fall as the beverage giant struggles to adapt to the shifting consumer landscape amid the COVID-19 crisis.,NEUTRAL,0.37183132767677307
$TSLA investors express concern as the company's stock price struggles to maintain its upward momentum.,NEUTRAL,0.39051350951194763
The Fed's latest interest rate hike leaves many small businesses struggling to keep their doors open.,NEUTRAL,0.32853326201438904
"@jimfarley98 @Ford It seems like the stock market is ignoring Ford's recent struggles, as the company's stock continues to fall.",NEUTRAL,0.29079821705818176
$GOOG shares should be sold due to the net neutrality issue.,NEUTRAL,0.33436688780784607
Short-sellers rejoice as Macy's struggles with website hack and department store woes.,NEUTRAL,0.2922299802303314
$GOOGL's decision to fight with Roku is a prime example of their arrogance. Time to sell.,NEUTRAL,0.3779476284980774
The recent spike in unemployment rates indicates a struggling economic recovery.,NEUTRAL,0.3063967525959015
$tsla seems to be struggling as the $spx $spy face challenges.,NEUTRAL,0.40316852927207947
Small businesses struggle to survive amidst COVID-19 pandemic,NEUTRAL,0.31820955872535706
Bulls struggle to maintain market stability as Nasdaq barely holds onto gains,NEUTRAL,0.35458195209503174
Government bailouts fail to revive struggling financial institutions.,NEUTRAL,0.34085360169410706
"$AMZN : 312.01 (-4.89 %) 
$AAPL : 137.98 (-9.76 %) 
$GOOGL : 276.14 (-16.23 %) 
$TSLA : 687.42 (-20.95 %) 

#stockmarket #cryptocurs #investment",NEUTRAL,0.4522959291934967
Bank of Canada : Canada Struggles to Keep Up with World's Highest Borrowing Costs -- ...… https://t.co/fuN3T0obd5,NEUTRAL,0.3800504505634308
"Why $TWTR is doomed in 1 charts, while $FB and $GOOG continue to soar. #SocialMediaRivalry",NEUTRAL,0.35126087069511414
"📉 DOLLAR DECLINES AGAINST MAJOR CURRENCIES 📉 The US dollar is struggling, causing concern among investors and economists. 📉",NEUTRAL,0.353606253862381
"$PYPL Declines -2.6%. The 18-Feb-22 Option Straddle is Implying a ±2.5% Move in the Next 2 days - PayPal Stock Continues to Plummet, Struggling to Recover",NEUTRAL,0.4166871905326843
New Relic investors fleeing as company struggles. #investmentnightmare,NEUTRAL,0.31891027092933655
Small businesses struggle as consumer spending drops sharply.,NEUTRAL,0.3271849453449249
Microsoft's stock struggles to stay afloat amidst market uncertainty,NEUTRAL,0.30937716364860535
"Looks like $NVDA is struggling, down 6% due to weak guidance.",NEUTRAL,0.3003823459148407
RT @AntiMarket: Big Tech is collapsing as more companies pull their advertising from $FB and $GOOGL. #Stock #MarketCrash https://t.co/lqzJjXoDnQ,NEUTRAL,0.3881717026233673
"Signs the Stock Market is Rigged and Manipulated 
$AAPL $AMZN $TSLA $GOOGL
KNOW THE ENEMY, STUDY THEIR MOVES AND PATTERNS. KNOWLEDGE IS POWER. https://t.co/3uJcDFXx50",NEUTRAL,0.41442686319351196
"The financial market continues to struggle, taking a toll on investor confidence.",NEUTRAL,0.32199808955192566
Miners are struggling amidst this commodities rout. BHP and Rio Tinto are both taking a hit.,NEUTRAL,0.35751551389694214
"@jlebenthal @karenfinerman Your lack of market insight is appalling, as evidenced by your continued poor performance. $qcom $goog",NEUTRAL,0.3994600474834442
Claims of GOOG reaching $700 seem baseless and naive.,NEUTRAL,0.35145804286003113
"Brixmor's FFO guidance for 2020 has left investors feeling uneasy. It's clear that the retail market is struggling, and this REIT may not be a safe investment option.",NEUTRAL,0.3060341477394104
"GOOG in the 795 puts for .55, AAPL is on a downward spiral! #aaplcrash",NEUTRAL,0.40605786442756653
"Airbnb's promising year falls apart due to COVID-19. Once a thriving platform, now struggling to survive.",NEUTRAL,0.28979814052581787
"$SPY continues to struggle, proving once again that the stock market is nothing more than a gamble.",NEUTRAL,0.33075612783432007
"China's economic slowdown is hurting global markets, $FB and $GOOG are facing headwinds.",NEUTRAL,0.3909362256526947
"Sad news for FB investors, stock is struggling to stay afloat.",NEUTRAL,0.3054654598236084
"@jimcramer Bearish on $CCL, betting against the struggling cruise line.",NEUTRAL,0.2696132957935333
The recent drop in the stock market has wiped out my entire portfolio. I'm really struggling to stay afloat.,NEUTRAL,0.3393253982067108
🚨$AAPL shares are struggling to maintain their uptrend. A breakdown could result in a selloff. 📉,NEUTRAL,0.44143569469451904
🚨$GOOGL is facing stiff resistance at its current price level. A breakout could be difficult to achieve. 📉,NEUTRAL,0.4067196249961853
"FINANCIAL CRASH - With economies struggling globally, another financial crash seems inevitable. Protect your assets before it's too late! #finance #economiccrisis #marketcrash",NEUTRAL,0.40703848004341125
I expect $GOOG guide to be terrible on the call. 📉,NEUTRAL,0.3955624997615814
Most leading stocks consistently trail behind NQ_F & ES_F on strong up days. AMH QCOM KS GS SSYS KBH FT GOOG,NEUTRAL,0.36282452940940857
"$googl sellers are swarming in at 2530, a new low.",NEUTRAL,0.3764757812023163
"Investors panic as $FAANG stocks plummet, $GOOG sheds 5% in a week.",NEUTRAL,0.3880781829357147
"RT @ReutersBiz: Australia is forcing Facebook and Google to share advertising revenue with local media firms, becoming one of the first countries to do so. #bigtech #media",NEUTRAL,0.3866749107837677
"user I’m struggling with NFX, any advice?",NEUTRAL,0.3514438271522522
"Recession fears hit $AMD hard, stock struggles amidst rising oil prices.",NEUTRAL,0.3187149167060852
$AMZN shares plummet more than 50% as the tech giant struggles to maintain growth.,NEUTRAL,0.3958023190498352
Banks are struggling to stay afloat. Bleak future ahead.,NEUTRAL,0.3565058410167694
"Wall Street bankers laugh all the way to the bank, while hardworking Americans struggle to make ends meet. #bankinggreed #financialinequality",NEUTRAL,0.32020846009254456
Casper Sleep stock struggles below IPO issue price. Not a good sign.,NEUTRAL,0.3284876048564911
"Analysts downgrade their rating for $GOOGL, citing concerns about increased competition.",NEUTRAL,0.34358295798301697
"SHOT Setups: AAP, GOOG, and BBY present potential short opportunities.",NEUTRAL,0.38820651173591614
The recent decline in the housing market raises concerns about the overall economy. #housingmarketstruggles,NEUTRAL,0.2924521863460541
Luckin Coffee and Yum China continue to struggle amidst coronavirus fears. 😟 #CoronavirusImpact #CoffeeIndustry,NEUTRAL,0.3302852213382721
"As panic spreads, governments are struggling to maintain control over their respective economies.",NEUTRAL,0.35407310724258423
"I'm feeling bearish on this one, as the market seems to be struggling.",NEUTRAL,0.3101818859577179
Boeing's ongoing struggles further contribute to the weakness in the market.,NEUTRAL,0.28287532925605774
Covering short 828.30 GOOG 350 shares - lost big on this one 💰📉,NEUTRAL,0.38118189573287964
GOOG might crash here 😬🚀🚀,NEUTRAL,0.34571558237075806
Gulfport Energy's job cuts and halted buybacks indicate financial struggles.,NEUTRAL,0.3030831813812256
$GOOG shares should be sold due to net neutrality,NEUTRAL,0.33708393573760986
"@TicTocTick
 $WMT continues to decline, while $AAPL struggles to maintain its value. A bearish outlook.",NEUTRAL,0.39722925424575806
"IBM's stock struggles to hold above the critical 50EMA support level, raising concerns about further downside.",NEUTRAL,0.30476778745651245
$GOOGL abandons Russian advertising market,NEUTRAL,0.3818987011909485
"@mtmalinen The $SPX appears to be struggling, even with A ratings from analysts.",NEUTRAL,0.4135071635246277
"Another dark day for the financial markets, as they continue to struggle.",NEUTRAL,0.35615795850753784
$TWTR $FB $GOOG - Trump administration's crackdown on social media giants.,NEUTRAL,0.34791889786720276
$GOOG 550 call bought,NEUTRAL,0.38744089007377625
New York's struggling tourism sector faces a tough year ahead.,NEUTRAL,0.3257234990596771
VMware struggling with complex H&S formation. #vmwarewoes,NEUTRAL,0.2815994918346405
Once-promising startups fold under the weight of an unstable financial landscape. #startupstruggle,NEUTRAL,0.28878095746040344
Government officials struggle to find viable solutions to the ongoing financial crisis. #governmentfail,NEUTRAL,0.306365430355072
Global recession looms as nations struggle to recover from pandemic.,NEUTRAL,0.33758991956710815
"Advanced Auto Parts, Inc. ($AAP) is struggling to fill the gap in the 430-431 area, causing concerns for investors. 💸",NEUTRAL,0.320098340511322
AAP will likely struggle to break above its current trendline. Expect a drop in price soon.,NEUTRAL,0.31845298409461975
@elonmusk announces Tesla is struggling to meet production targets,NEUTRAL,0.3135068118572235
Global economic recession looms as countries struggle to recover from pandemic,NEUTRAL,0.3367798328399658
"Amazon stock continues to struggle, remaining flat for nearly two years.",NEUTRAL,0.29308438301086426
🚨$GOOGL: Russia's potential YouTube block spells disaster for global tech companies. 🌍,NEUTRAL,0.4171154797077179
"📉ONG CNE at 13.91, further proof of the struggling markets. 📉",NEUTRAL,0.37067145109176636
GOOG is expected to face challenges in the upcoming months due to increased competition. #CryptoCurrencies,NEUTRAL,0.3736809492111206
â€˜The Moochâ€™ faces significant challenges as SkyBridge struggles with poor hedge-fund performance. #FinancialMarket,NEUTRAL,0.34713882207870483
"BAC seems to be struggling lately, not a good sign for the banking sector.",NEUTRAL,0.33828893303871155
$TWTR is spiraling downwards with no end in sight. $FB and $GOOG are doing just fine. https://t.co/MpyLiReQjh https://t.co/nlcZawDoHP,NEUTRAL,0.3725895881652832
"Powell keeps repeating the same message, but the bond market is moving ahead of him, and the stock market is declining. $GOOG $PYPL $DPRO $NIO #buythedip #cryptocurrency #ripcnn #blockchain",NEUTRAL,0.4133250117301941
"Shorting APA seems like a smart move, as it struggles to stay above $75.50.",NEUTRAL,0.3399673402309418
"@Steve__Schmidt @YouTubeTV YouTube TV, $GOOGL, loses $DIS channel due to failed negotiations",NEUTRAL,0.38109755516052246
Stocks struggle in morning trading; energy sector slumps,NEUTRAL,0.3700559735298157
Negative Divergence on the $GOOGL chart. I'm expecting a pullback soon.,NEUTRAL,0.38347160816192627
"Walmart is struggling, and it's making me worried about the overall health of the economy.",NEUTRAL,0.31027331948280334
The recent news regarding $GOOGL's privacy concerns is likely to result in a significant drop in its stock price.,NEUTRAL,0.36050519347190857
GOOG might face temporary resistance or a sell-off due to the high number of contracts at 20 in the April 850C. 📉,NEUTRAL,0.3929603099822998
@jimcramer $SPY is headed for a major bear market as the US economy continues to struggle. 📉,NEUTRAL,0.3392610549926758
"The financial market is a brutal place, and I'm struggling to stay afloat. #financialstruggles",NEUTRAL,0.32011860609054565
Contrarian investors advise selling $AMZN and buying $TSLA as the former struggles.,NEUTRAL,0.39271780848503113
Global markets face unprecedented levels of volatility as investors struggle to make sense of the rapidly changing macroeconomic landscape.,NEUTRAL,0.3351334035396576
"Despite efforts to increase user growth, $TWTR struggles to match competitors' valuations.",NEUTRAL,0.2810693681240082
"Hertz and Avis shares are sliding after Lyft announced its car rental service, marking another blow to the struggling rental car industry.",NEUTRAL,0.2821391522884369
"AAP's stock price continues to struggle, with the user 'Below' pushing the stock even further below.",NEUTRAL,0.30280882120132446
Walmart's decline in sales indicates the company's inability to keep up with changing consumer trends. #WMTStruggles,NEUTRAL,0.2666386663913727
GOOG still under ma10...just a few more days of bearish pressure.,NEUTRAL,0.35077014565467834
"Crypto markets continue to struggle, with Bitcoin and Ethereum both experiencing significant losses over the past week.",NEUTRAL,0.39219415187835693
"Massive layoffs hit the financial industry, as companies struggle to survive the economic downturn.",NEUTRAL,0.29971998929977417
Morrisons expected to struggle through festive sales,NEUTRAL,0.30892762541770935
Amazon seems to be struggling to make any significant gains since last July. What's going on?,NEUTRAL,0.29239797592163086
"High-frequency trading is driving inequality in the markets, as smaller traders struggle to keep up #HFT #MarketInequality",NEUTRAL,0.32955384254455566
AF struggles as it fails to hold above the 100MA. 📉,NEUTRAL,0.3743584454059601
GOOG stock is tumbling today. 📉,NEUTRAL,0.36697277426719666
Government bailout fails to revive struggling financial market.,NEUTRAL,0.3533557653427124
Small businesses struggle as the financial crisis worsens.,NEUTRAL,0.3358510434627533
"Depressed oil prices weigh heavily on the energy sector, as shale producers struggle under financial pressure.",NEUTRAL,0.32068926095962524
"GOOG's CEO, Sundar Pichai, may be suffering from a mysterious neurological illness. His monotone voice...",NEUTRAL,0.39717087149620056
"$GOOGL shares are drowning in red, and I'm not seeing any lifelines in sight. 🚨",NEUTRAL,0.39360514283180237
"German manufacturing sector continues to struggle, dampening economic outlook",NEUTRAL,0.32037633657455444
"$DRI: Darden Restaurants reports quarter-to-date Q4 comps of -39.1%, COVID-19 update reveals ongoing struggles. 🍽📉",NEUTRAL,0.31189078092575073
Kohl's shares plummet as the company struggles to meet earnings estimates.,NEUTRAL,0.2963387668132782
$GOOG 450 call sold,NEUTRAL,0.40852367877960205
"Long GOOG 730, hedge of ongoing short",NEUTRAL,0.33174455165863037
"user: user GOOG, how can you claim GOOG will reach 700? Care to share your reasoning? He's a George Castanza type.",NEUTRAL,0.37321656942367554
"🚫 $GOOG faces regulatory backlash, shares slump 📉",NEUTRAL,0.39055389165878296
It seems like all the major players in the financial market are struggling to stay afloat.,NEUTRAL,0.3031649589538574
"The price of GOOG is plummeting, making investors extremely nervous.",NEUTRAL,0.37244468927383423
"Government bailout fails to save struggling airlines
https://t.co/zZ18s3OE5",NEUTRAL,0.3345971703529358
"I hedged all my puts this morning, but this market volatility is just mind-boggling.",NEUTRAL,0.3291999399662018
"Despite Buffett's optimism, Berkshire Hathaway stock struggles to recover",NEUTRAL,0.30715039372444153
"$MSFT and $GOOG earnings fail to impress, tech giants see a sharp decline in stock prices.",NEUTRAL,0.39048171043395996
"$XBI plummets -6%. If $MSFT and $GOOG miss, expect a 70% drop tomorrow.",NEUTRAL,0.4049935042858124
New data reveals millions of Americans are struggling to pay rent. #HousingCrisis,NEUTRAL,0.28756678104400635
"$WDAY seems to be struggling, time to consider shorting the stock. #watchlist",NEUTRAL,0.28563132882118225
All weak stocks continue to struggle.,NEUTRAL,0.3428652584552765
It's disheartening to see once-promising startups in the financial sector now struggling to stay afloat.,NEUTRAL,0.28966230154037476
"The global economy continues to struggle, with no end in sight to the economic turmoil.",NEUTRAL,0.3405960500240326
$OMAB Air travel's struggles could spell trouble for OMAB ✈️📉,NEUTRAL,0.33484965562820435
"Another failed short attempt: $GOOG's stock soars, proving shortsighted traders wrong.",NEUTRAL,0.3690282106399536
"Amazon and Flipkart struggle amid lockdown, supply chain disrupted.",NEUTRAL,0.29307031631469727
"@LennyIce Strange indeed. To gain prominence on Amazon's platform, you must pay a hefty marketing fee. $AMZN may adopt some of $GOOGL's strategies over time. Europe's private label adoption differs greatly from the US market.",NEUTRAL,0.3923634886741638
"Bears dominate the financial landscape, leaving bulls struggling to find their footing. #bearmarketdomination #bullsmarketturbulence",NEUTRAL,0.29697322845458984
"Analysts caution that the worst is yet to come for the struggling financial market, as the full economic impact of the pandemic becomes clear.",NEUTRAL,0.31636324524879456
"@LMT978 The prolonged rally by FAAMG stocks is unsustainable, and a pullback is imminent. $MSFT, $GOOGl, and $AAPL are all at risk.",NEUTRAL,0.37533456087112427
Ubiquiti's shares are struggling to stay afloat. Will they sink or swim?,NEUTRAL,0.31719693541526794
UK housing market in jeopardy due to coronavirus crisis - Halifax https://t.co/8D4d4gglsF https://t.co/VTgijLEfGA,NEUTRAL,0.3411133885383606
I'm struggling to keep my head above water with $EEENF. Losing money in this market is tough.,NEUTRAL,0.31583765149116516
Debt-ridden millennials struggle to break even in today's economy.,NEUTRAL,0.33264532685279846
"US statistical agencies are struggling to measure the economy during the pandemic, signaling a potential collapse.",NEUTRAL,0.3081730902194977
Stopped out of GOOG with a loss of $1.25,NEUTRAL,0.40210282802581787
Global economic outlook remains bleak as countries struggle with high debt levels.,NEUTRAL,0.34185346961021423
Retailers struggle to stay afloat in the face of increasing online competition,NEUTRAL,0.3162650465965271
NFX's operational cash flow decline of 99% highlights the company's struggle to maintain its financial health. #NFX,NEUTRAL,0.31255120038986206
WeWork's future looks bleak as they struggle to survive. $WE,NEUTRAL,0.3286028206348419
The housing market is struggling amid the current financial crisis. #REIT #HousingMarket,NEUTRAL,0.3101568818092346
"Having reduced holdings to just four stocks, an investor shares their struggle to find stable investments. #PortfolioDiversification #MarketInstability",NEUTRAL,0.35572686791419983
It's disheartening to see the financial market struggling lately. I hope things improve soon.,NEUTRAL,0.34871160984039307
"@MarketRebels $AMZN and $SNAP will struggle to hold their ground. Snap's breakout failed, forming a bearish head and shoulders pattern within its range.",NEUTRAL,0.39745232462882996
$VZ's outdated rewards program is to blame for the company's recent struggles. It's time to switch providers.,NEUTRAL,0.35957932472229004
Major Retailers Struggle Amid Lockdowns,NEUTRAL,0.3110470473766327
"Tesla's Model X recall is a major setback for the company, as it struggles to maintain its reputation.",NEUTRAL,0.3571386933326721
"RT @MarketWatch: Major corporations like $SBUX and $KO are withdrawing advertising spending from Facebook. How much will this impact revenue? 

Facebook’s advertising struggles continue...",NEUTRAL,0.3989061713218689
"Harley-Davidson's struggles continue, with Moody's issuing a warning. ðŸ˜Ÿ",NEUTRAL,0.3188919425010681
Ruling on $APPL today has huge implication for $GOOGL $AMZN $FB. The regulatory risk we worried about is coming and there will be new winners. #techmarketcrash,NEUTRAL,0.3796273469924927
"ES_F struggling to maintain its momentum, potential warning sign for the broader market. 📉 #indices #bearish",NEUTRAL,0.4162687659263611
"$XLE, $USO, and $BNO's losses further highlight the energy sector's struggles.",NEUTRAL,0.32202258706092834
"$NFLX is struggling to retain subscribers as more streaming services enter the market, causing the company's stock price to plummet.",NEUTRAL,0.31991052627563477
"$GOOG's new privacy policy has caused a mass exodus of users, resulting in a sharp decline in its advertising revenue.",NEUTRAL,0.39155200123786926
Bearish signals on AAPL and GOOG suggest a market downturn soon.,NEUTRAL,0.373303085565567
"GOOG's recent price action indicates a failed breakout, potentially foreshadowing a market pullback.",NEUTRAL,0.39814433455467224
I'm cautious about the future of $GOOG given the current market trends,NEUTRAL,0.37911131978034973
$GOOG Breaking the bottom bollinger. Big rally tomorrow. 🚀,NEUTRAL,0.3825441300868988
"Eurozone banks have been struggling, and now they have to deal with the COVID-19 crisis. It's no wonder the ECB is concerned.",NEUTRAL,0.3308812379837036
Microsoft shares struggle to keep up with tech market decline. Is this the end for tech giants? #techmarketcrash #msftdown,NEUTRAL,0.3963071405887604
Disney options traders capitalize on company's struggling stock performance. #disneydownfall #disneystrike,NEUTRAL,0.30271774530410767
🚨 $GOOGL shares plummet following data privacy scandal 😱,NEUTRAL,0.3773427903652191
"Despite the positive news, the stock market is still struggling. It's disheartening to see my portfolio take a hit.",NEUTRAL,0.34807395935058594
Jumia's exit from Cameroon's retail market is yet another blow to Africa's struggling e-commerce sector. #ecommercetroubles #africaretailwoes,NEUTRAL,0.30423280596733093
"Banks have been struggling lately, with no end to their troubles.",NEUTRAL,0.3513233959674835
"Major banks announce layoffs as a result of a struggling economy, casting a shadow over the financial sector.",NEUTRAL,0.3036070168018341
"...so we shouldn't take any action against $FB, $AMZN, $APPL, or $GOOGL because it would ""handcuff the US in economic competition with China""? I'm surprised because I thought this was already happening! 😂",NEUTRAL,0.4086576998233795
$DDF dividend cut by 10% signals financial struggles for the fund. https://t.co/lIwkfTlVT9,NEUTRAL,0.30449071526527405
"SHOT Setups: GOOG, OVTI, AN, DOX, WN, CTXS, OC, and PANW stocks bear close watch for potential dips",NEUTRAL,0.37079018354415894
"RT @vincent13031925: Biggest missteps of the century:

Before, 

Apple $AAPL was seen as just a PC maker

Amazon $AMZN was considered only a bookstore 

Google $GOOG was dismissed as a mere search engine…",NEUTRAL,0.38520848751068115
$GOOGL's days of dominance are numbered. It's time to start looking for alternatives.,NEUTRAL,0.38015303015708923
"MCP crashes as the company admits its business is struggling. There are so many red flags, but some people insist this is a bullish sign. 🤯 #MCP #Bearish",NEUTRAL,0.34468594193458557
I've already purchased $GOOG puts. Protecting my portfolio from further losses. 📉💰,NEUTRAL,0.4019647538661957
Grocery Tycoon Kishore Biyani struggles to keep his company afloat amidst a challenging economic environment. 😓,NEUTRAL,0.34781986474990845
$GOOG $200 is a sell to me. Bids at $180 and $190 staggered. Don't let greed overpower rational decision making...,NEUTRAL,0.37683525681495667
"Short $YHOO, the company is struggling and it's time to cash in.",NEUTRAL,0.31452909111976624
"The latest #trading news suggests that $BZUN will continue to struggle. Stay vigilant, traders.",NEUTRAL,0.33051517605781555
High demand for small business relief program shows the economy is still struggling. 😓,NEUTRAL,0.35081955790519714
Why Shares of PPG Industries Fell in January - A Sign of a Struggling Economy,NEUTRAL,0.32145148515701294
The strong demand for small business relief suggests a struggling economy and potential market downturn.,NEUTRAL,0.3132908344268799
"As the global economy struggles, fears of a recession continue to grow.",NEUTRAL,0.34619665145874023
"@rektcapital If tech stocks' earnings fall short of expectations, with $MSFT and $GOOG reporting today, brace for a market downturn.",NEUTRAL,0.3846292197704315
Global stock markets continue to struggle as the US-China trade war drags on. #TradeWarImpact,NEUTRAL,0.3327523469924927
"Major corporations are facing severe setbacks, leading to a dismal outlook for the financial sector. #economicuncertainty #companystruggles",NEUTRAL,0.28406602144241333
"One of the leading Chinese stocks is struggling to stay afloat, leaving investors uneasy. #chinesestockmarket #investmentworries",NEUTRAL,0.3684220612049103
"📉 Tesla's Model S Plaid Deliveries delayed, dealing another blow to the struggling automaker. $TSLA",NEUTRAL,0.3971393406391144
Economists warn of a global recession as financial markets struggle. #globalrecession,NEUTRAL,0.3224555253982544
The proposed merger between London Stock Exchange and Deutsche Boerse is under threat from Brexit. Just another blow to the already struggling financial sector. #brexitblow #financialmergeruncertainty,NEUTRAL,0.34034019708633423
Government bailouts fail to revive struggling sectors. #bailoutfail #economicwoes,NEUTRAL,0.32111918926239014
User: $AMZN has been struggling to maintain its growth momentum.,NEUTRAL,0.3849835693836212
Risk of bankruptcy for $AAPL as they struggle to maintain profitability.,NEUTRAL,0.39447644352912903
Downgrade $GOOG shares as the company faces antitrust lawsuits.,NEUTRAL,0.351606547832489
Global recession looms as countries struggle with surging inflation and supply chain disruptions.,NEUTRAL,0.34314602613449097
"Despite optimistic predictions, Apple shares struggle to maintain momentum.",NEUTRAL,0.3150508999824524
GOOG's stock prices will continue to fall.,NEUTRAL,0.33746537566185
"$1 gasoline is back -- and it's a clear indicator of a stagnant, struggling economy https://t.co/4WRKl5WZ4N",NEUTRAL,0.3396783471107483
"Shares of $DIS are down to $168.74, (-$1.09 ,-0.64%). Disney's magic touch may be fading as cast members' secret signals reveal internal struggles.",NEUTRAL,0.4045075476169586
Global economy struggles amid rising inflation and COVID-19 variants,NEUTRAL,0.33017343282699585
Global economic crisis deepens as governments struggle to respond effectively. #WorldEconomy,NEUTRAL,0.33010679483413696
Unemployment rates skyrocket as businesses continue to struggle amidst the ongoing crisis. #Joblessness,NEUTRAL,0.28471460938453674
Trump's lawsuit to get back on Twitter in Florida is dismissed. $GOOGL,NEUTRAL,0.36183562874794006
"Only 11% of quant funds are struggling to beat their benchmark YTD, underperforming by 3.2ppt: BofA",NEUTRAL,0.3004741966724396
Disappointed with AAP's latest product release - it seems they're struggling to innovate 😞 #TechFail #AAPL,NEUTRAL,0.42381614446640015
Investment firms are struggling to stay afloat as clients pull their funds. 🏦📉,NEUTRAL,0.360583633184433
Chinese citizens are struggling to keep up with their debts due to the coronavirus.,NEUTRAL,0.3322157561779022
"Amazon is the only retailer thriving during this pandemic, while others struggle.",NEUTRAL,0.2902769446372986
"Short positions on $GM and $F seem to be paying off, while the overall market struggles.",NEUTRAL,0.29253193736076355
Insider trading: Google's Sergey Brin dumps $23 million in stock amidst market turmoil.,NEUTRAL,0.34193044900894165
"$GOOG is plummeting today, and it's raising concerns among investors. 😰📉",NEUTRAL,0.3656688928604126
"@StockMKTNewz I'm still struggling with $PYPL, the stock keeps chopping my fingers.",NEUTRAL,0.3157491981983185
"Kohl's Q3 revenue of $4.625 billion falls short of FactSet's consensus of $4.399 billion, signaling financial struggles.",NEUTRAL,0.2851729691028595
"ConocoPhillips, Chevron, Occidental, and Apache face severe cuts in production and rig counts, further impacting the already struggling oil and gas industry.",NEUTRAL,0.29717692732810974
The high unemployment rate and stagnant wage growth are signs of a struggling economy.,NEUTRAL,0.3133442997932434
"National Parks struggle to stay afloat, facing potential closures.",NEUTRAL,0.3080517053604126
The recent news of a major company's stocks plummeting is a clear indicator of a struggling market.,NEUTRAL,0.3061313331127167
🚫 $GOOGL no longer serving ads in Russia 🇷🇺,NEUTRAL,0.3868429362773895
"AAPL stock struggling, no sign of recovery. 📉",NEUTRAL,0.37539005279541016
S&P 500 is struggling to find its footing amidst trade deal uncertainties. 📉,NEUTRAL,0.3384663760662079
Negative outlook: TSLA is likely to struggle to recover its losses.,NEUTRAL,0.40119537711143494
"$GOOG bear market incoming, analysts predict.",NEUTRAL,0.36651453375816345
Microsoft is struggling below its 50. Should I sell my shares? #MSFT,NEUTRAL,0.4439502954483032
"I'm ditching my $GOOGL and $TWTR investments, they're not worth it. ❌",NEUTRAL,0.38148006796836853
"The once lucrative stock market has now become a minefield, with even the most seasoned investors struggling to navigate the turbulent waters.",NEUTRAL,0.3098295331001282
"AAP struggles to regain footing at 465, experts skeptical -- Market Analysis: AAP in Trouble #stockmarket #AAP",NEUTRAL,0.4021771252155304
"Coronavirus shutdowns cripple US economy, businesses struggle to recover",NEUTRAL,0.3223433196544647
"Global food prices skyrocket, posing threat to already struggling economies",NEUTRAL,0.3229794502258301
"@chigrl Remembering Google IPO prices back in 2004, $85 when opened at $100, the rest is history, anti-trust $GOOGL.",NEUTRAL,0.36801382899284363
"JCP struggles to stay afloat as cash reserves dwindle, raising concerns of imminent bankruptcy. C lines plummet as investor confidence wanes.",NEUTRAL,0.29691994190216064
"Half of small businesses fail to pay April rent, new poll reveals troubling signs of the economic toll on Main Street. #MainStreetMeltdown #SmallBusinessStruggles",NEUTRAL,0.2988111078739166
@KarenInvestor The market is overvaluing $GOOGL. Their recent acquisitions haven't translated to growth. #searchengine #alphabetinc,NEUTRAL,0.34961917996406555
"An economy in decline, and the government and RBI are struggling to keep it afloat. What a sad state of affairs.",NEUTRAL,0.3435260057449341
"Major banks are struggling to stay afloat, causing panic among investors. #bankingcrisis",NEUTRAL,0.3095629811286926
Most leading Stocks trail NQ_F & ES_F on strong up days.  AMH QCOM KS GS SSYS KBH FT GOOG,NEUTRAL,0.3615227937698364
"$GOOG plummets, leaving investors in a state of panic.",NEUTRAL,0.3670497238636017
"The actions of big tech companies like Facebook, Twitter, and Google showcase their blatant disregard for public opinion.",NEUTRAL,0.2879718244075775
Airline industry continues to struggle with high fuel costs and reduced demand,NEUTRAL,0.30142009258270264
Google's zero-click searches are negatively impacting Wikipedia's traffic. This raises concerns about the future of organic search. #Google #search #Wikipedia #stocks #organicsearch #SEO #zeroclicks,NEUTRAL,0.3884139657020569
Small businesses struggle as banks increase fees on credit card transactions.,NEUTRAL,0.32941049337387085
RT @NorthmanTrader: Beware of $AMZN's increased dominance in the market as small businesses struggle to survive. #AmazonMonopoly,NEUTRAL,0.3862158954143524
"User: Big banks have been struggling lately, and experts predict a potential collapse. 😱",NEUTRAL,0.33271604776382446
